DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.150554	15	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.150607	15	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.150804	15	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.150839	15	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.151054	15	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.151071	15	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.151304	15	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.151554	15	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.151571	15	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.151804	15	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.151839	15	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.152054	15	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.152107	15	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.152304	15	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.152339	15	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.152554	15	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.152571	15	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.152804	15	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.153054	15	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.153071	15	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.153304	15	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.153339	15	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.153554	15	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.153607	15	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.153804	15	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.153839	15	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.154054	15	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.154071	15	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.154304	15	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.154554	15	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.154571	15	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.154804	15	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.154839	15	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.155054	15	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.155107	15	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.155304	15	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.155339	15	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.155554	15	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.155571	15	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.155804	15	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.156054	15	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.156071	15	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.156304	15	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.156339	15	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.156554	15	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.156607	15	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.156804	15	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.156839	15	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.157054	15	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.157071	15	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.157304	15	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.157554	15	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.157571	15	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.157804	15	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.157839	15	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.158054	15	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.158107	15	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.158304	15	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.158339	15	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.158554	15	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.158571	15	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.158804	15	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.159054	15	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.159071	15	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.159304	15	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.159339	15	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.159554	15	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.159607	15	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.159804	15	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.159839	15	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.160054	16	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.160071	16	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.160304	16	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.160554	16	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.160571	16	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.160804	16	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.160839	16	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.161054	16	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.161107	16	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.161304	16	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.161339	16	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.161554	16	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.161571	16	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.161804	16	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.162054	16	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.162071	16	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.162304	16	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.162339	16	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.162554	16	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.162607	16	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.162804	16	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.162839	16	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.163054	16	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.163071	16	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.163304	16	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.163554	16	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.163571	16	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.163804	16	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.163839	16	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.164054	16	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.164107	16	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.164304	16	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.164339	16	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.164554	16	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.164571	16	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.164804	16	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.165054	16	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.165071	16	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.165304	16	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.165339	16	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.165554	16	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.165607	16	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.165804	16	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.165839	16	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.166054	16	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.166071	16	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.166304	16	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.166554	16	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.166571	16	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.166804	16	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.166839	16	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.167054	16	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.167107	16	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.167304	16	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.167339	16	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.167554	16	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.167571	16	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.167804	16	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.168054	16	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.168071	16	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.168304	16	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.168339	16	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.168554	16	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.168607	16	8	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.168804	16	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.168839	16	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.169054	16	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.169071	16	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.169304	16	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.169554	16	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.169571	16	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.169804	16	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.169839	16	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.170054	17	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.170107	17	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.170304	17	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.170339	17	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.170554	17	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.170571	17	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.170804	17	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.171054	17	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.171071	17	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.171304	17	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.171339	17	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.171554	17	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.171607	17	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.171804	17	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.171839	17	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.172054	17	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.172071	17	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.172304	17	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.172554	17	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.172571	17	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.172804	17	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.172839	17	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.173054	17	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.173107	17	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.173304	17	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.173339	17	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.173554	17	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.173571	17	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.173804	17	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.174054	17	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.174071	17	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.174304	17	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.174339	17	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.174554	17	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.174607	17	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.174804	17	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.174839	17	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.175054	17	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.175071	17	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.175304	17	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.175554	17	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.175571	17	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.175804	17	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.175839	17	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.176054	17	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.176107	17	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.176304	17	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.176339	17	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.176554	17	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.176571	17	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.176804	17	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.177054	17	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.177071	17	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.177304	17	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.177339	17	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.177554	17	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.177607	17	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.177804	17	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.177839	17	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.178054	17	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.178071	17	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.178304	17	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.178554	17	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.178571	17	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.178804	17	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.178839	17	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.179054	17	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.179107	17	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.179304	17	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.179339	17	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.179554	17	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.179571	17	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.179804	17	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.180054	18	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.180071	18	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.180304	18	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.180339	18	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.180554	18	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.180607	18	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.180804	18	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.180839	18	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.181054	18	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.181071	18	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.181304	18	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.181554	18	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.181571	18	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.181804	18	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.181839	18	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.182054	18	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.182107	18	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.182304	18	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.182339	18	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.182554	18	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.182571	18	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.182804	18	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.183054	18	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.183071	18	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.183304	18	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.183339	18	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.183554	18	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.183607	18	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.183804	18	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.183839	18	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.184054	18	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.184071	18	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.184304	18	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.184554	18	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.184571	18	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.184804	18	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.184839	18	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.185054	18	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.185107	18	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.185304	18	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.185339	18	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.185554	18	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.185571	18	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.185804	18	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.186054	18	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.186071	18	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.186304	18	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.186339	18	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.186554	18	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.186607	18	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.186804	18	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.186839	18	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.187054	18	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.187071	18	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.187304	18	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.187554	18	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.187571	18	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.187804	18	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.187839	18	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.188054	18	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.188107	18	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.188304	18	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.188339	18	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.188554	18	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.188571	18	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.188804	18	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.189054	18	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.189071	18	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.189304	18	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.189339	18	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.189554	18	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.189607	18	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.189804	18	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.189839	18	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.190054	19	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.190071	19	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.190304	19	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.190554	19	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.190571	19	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.190804	19	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.190839	19	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.191054	19	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.191107	19	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.191304	19	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.191339	19	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.191554	19	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.191571	19	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.191804	19	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.192054	19	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.192071	19	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.192304	19	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.192339	19	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.192554	19	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.192607	19	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.192804	19	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.192839	19	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.193054	19	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.193071	19	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.193304	19	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.193554	19	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.193571	19	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.193804	19	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.193839	19	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.194054	19	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.194107	19	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.194304	19	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.194339	19	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.194554	19	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.194571	19	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.194804	19	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.195054	19	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.195071	19	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.195304	19	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.195339	19	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.195554	19	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.195607	19	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.195804	19	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.195839	19	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.196054	19	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.196071	19	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.196304	19	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.196554	19	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.196571	19	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.196804	19	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.196839	19	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.197054	19	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.197107	19	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	0.197304	19	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.197339	19	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.197554	19	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.197571	19	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.197804	19	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	0.198054	19	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.198071	19	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	0.198304	19	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	0.198339	19	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	0.198554	19	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
